Province_Name;Kabupaten_Name;Kecamatan_Name;nama_deskel;Tipe;Tipologi;jumlah_prasejahtera;jumlah_sejahtera1;jumlah_sejahtera2;jumlah_sejahtera3;jumlah_sejahtera3plus
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;MEKARTANI;DESA;Persawahan;93;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;PADASENANG;DESA;Persawahan;692;846;188;188;188
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;TENJOLAUT;DESA;Kehutanan;309;200;50;34;28
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;BABAKAN PARI;DESA;Perindustrian/Jasa;541;397;334;125;62
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;CIDAHU;DESA;Persawahan;955;845;615;546;654
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;JAYABAKTI;DESA;Persawahan;2575;1015;276;270;203
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;PASIR DOTON;DESA;Persawahan;389;733;391;109;34
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;PONDOKKASO TENGAH;DESA;Persawahan;200;470;1520;50;10
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;PONDOKKASO TONGGOH;DESA;Perindustrian/Jasa;270;1497;627;339;0
JAWA BARAT;KABUPATEN SUKABUMI;CIDAHU;TANGKIL;DESA;Persawahan;2617;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIDOLOG;CIDOLOG;DESA;Perladangan;96;549;636;230;3
JAWA BARAT;KABUPATEN SUKABUMI;CIDOLOG;CIPAMINGKIS;DESA;Persawahan;182;431;642;243;2
JAWA BARAT;KABUPATEN SUKABUMI;CIDOLOG;MEKARJAYA;DESA;Persawahan;0;1;6;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIDOLOG;TEGALLEGA;DESA;Persawahan;135;388;511;211;4
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;CIBENDA;DESA;Pesisir/Nelayan;632;745;600;195;160
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;CIEMAS;DESA;Persawahan;5749;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;CIWARU;DESA;Pesisir/Nelayan;347;712;1199;201;9
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;GIRI MUKTI;DESA;Pesisir/Nelayan;226;534;0;0;539
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;MANDRAJAYA;DESA;Pesisir/Nelayan;516;20;60;200;903
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;MEKARJAYA;DESA;Persawahan;570;248;215;202;0
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;MEKARSAKTI;DESA;Persawahan;0;483;760;412;483
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;SIDAMULYA;DESA;Pesisir/Nelayan;150;234;350;30;5
JAWA BARAT;KABUPATEN SUKABUMI;CIEMAS;TAMANJAYA;DESA;Persawahan;2523;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;CIKAKAK;DESA;Pesisir/Nelayan;245;273;618;228;25
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;CILEUNGSING;DESA;Persawahan;532;0;0;0;484
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;CIMAJA;DESA;Pesisir/Nelayan;1457;657;534;266;50
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;CIRENDANG;DESA;Persawahan;763;25;11;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;GANDASOLI;DESA;Persawahan;69;223;111;123;234
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;MARGALAKSANA;DESA;Persawahan;350;255;182;128;100
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;RIDOGALIH;DESA;Persawahan;800;1000;100;80;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;SIRNARASA;DESA;Persawahan;2110;117;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKAKAK;SUKAMAJU;DESA;Persawahan;1248;590;125;55;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKEMBAR;BOJONGKEMBAR;DESA;Persawahan;1235;782;746;689;464
JAWA BARAT;KABUPATEN SUKABUMI;CIKEMBAR;BOJONGRAHARJA;DESA;Peternakan;133;2406;462;216;86
JAWA BARAT;KABUPATEN SUKABUMI;CIKEMBAR;CIBATU;DESA;Persawahan;120;247;499;25;17
JAWA BARAT;KABUPATEN SUKABUMI;CIKEMBAR;CIMANGGU;DESA;Perindustrian/Jasa;400;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKEMBAR;PARAKANLIMA;DESA;Persawahan;730;557;864;224;14
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;BUMISARI;DESA;Persawahan;1376;25;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;CICAREUH;DESA;Persawahan;500;350;200;100;50
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;CIJAMBE;DESA;Persawahan;652;240;140;150;100
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;CIKARAE THOYYIBAH;DESA;Persawahan;503;118;140;300;150
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;CIKIDANG;DESA;Persawahan;1500;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;CIKIRAY;DESA;Persawahan;1650;551;560;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;GUNUNGMALANG;DESA;Persawahan;128;358;375;410;27
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;MEKARNANGKA;DESA;Persawahan;705;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;NANGKAKONENG;DESA;Persawahan;608;554;350;120;80
JAWA BARAT;KABUPATEN SUKABUMI;CIKIDANG;PANGKALAN;DESA;Persawahan;1039;728;353;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIMANGGU;BOREGAH INDAH;DESA;Persawahan;358;455;329;201;5
JAWA BARAT;KABUPATEN SUKABUMI;CIMANGGU;CIMANGGU;DESA;Persawahan;425;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIMANGGU;KARANGMEKAR;DESA;Persawahan;270;200;210;310;0
JAWA BARAT;KABUPATEN SUKABUMI;CIMANGGU;SUKAMAJU;DESA;Persawahan;256;145;635;555;18
JAWA BARAT;KABUPATEN SUKABUMI;CIMANGGU;SUKAMANAH;DESA;Persawahan;454;454;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;CIKANGKUNG;DESA;Pesisir/Nelayan;300;200;145;250;155
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;GUNUNGBATU;DESA;Persawahan;428;407;406;293;171
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;MEKARSARI;DESA;Persawahan;1047;752;320;151;25
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;PANGUMBAHAN;DESA;Pesisir/Nelayan;784;321;215;101;0
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;PURWASEDAR;DESA;Pesisir/Nelayan;1460;271;299;830;60
JAWA BARAT;KABUPATEN SUKABUMI;CIRACAP;UJUNG GENTENG;DESA;Pesisir/Nelayan;137;100;672;496;104
JAWA BARAT;KABUPATEN SUKABUMI;CIREUNGHAS;BENCOY;DESA;Persawahan;1543;500;282;280;136
JAWA BARAT;KABUPATEN SUKABUMI;CIREUNGHAS;CIKURUTUG;DESA;Persawahan;111;495;684;167;68
JAWA BARAT;KABUPATEN SUKABUMI;CIREUNGHAS;CIPURUT;DESA;Persawahan;437;985;598;321;152
JAWA BARAT;KABUPATEN SUKABUMI;CIREUNGHAS;CIREUNGHAS;DESA;Persawahan;95;676;1058;332;101
JAWA BARAT;KABUPATEN SUKABUMI;CIREUNGHAS;TEGALPANJANG;DESA;Persawahan;14;34;51;1881;10
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;BABAKAN;DESA;Persawahan;419;650;520;291;94
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;CIBATU;DESA;Perindustrian/Jasa;671;1235;681;395;72
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;CIBOLANG KALER;DESA;Persawahan;1056;445;1035;925;234
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;CISAAT;DESA;Perindustrian/Jasa;490;930;545;504;129
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;GUNUNGJAYA;DESA;Persawahan;262;987;700;106;0
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;KUTASIRNA;DESA;Persawahan;701;562;111;48;1
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;PADAASIH;DESA;Persawahan;700;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;SELAJAMBE;DESA;Perladangan;6;241;174;175;162
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;SUKAMANAH;DESA;Perindustrian/Jasa;705;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;SUKAMANTRI;DESA;Perindustrian/Jasa;498;550;824;782;223
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;SUKARESMI;DESA;Persawahan;1048;1196;1531;659;184
JAWA BARAT;KABUPATEN SUKABUMI;CISAAT;SUKASARI;DESA;Persawahan;1121;1126;885;200;41
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;CARINGIN;DESA;Persawahan;1302;300;38;400;500
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;CICADAS;DESA;Perladangan;741;378;322;201;8
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;CIKAHURIPAN;DESA;Pesisir/Nelayan;581;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;CIKELAT;DESA;Persawahan;752;537;430;431;28
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;CISOLOK;DESA;Pesisir/Nelayan;624;456;342;472;321
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;GUNUNGKARAMAT;DESA;Perladangan;1140;550;45;5;0
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;GUNUNGTANJUNG;DESA;Persawahan;900;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;KARANGPAPAK;DESA;Pesisir/Nelayan;1056;328;926;65;37
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;PASIRBARU;DESA;Pesisir/Nelayan;1383;227;400;500;277
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;SIRNARESMI;DESA;Kehutanan;1035;716;288;20;5
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;SUKARAME;DESA;Perladangan;300;30;20;15;0
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;WANAJAYA;DESA;Peternakan;756;546;120;90;0
JAWA BARAT;KABUPATEN SUKABUMI;CISOLOK;WANGUNSARI;DESA;Peternakan;159;45;682;682;1227
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;BOJONG TUGU;DESA;Persawahan;475;228;746;142;8
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;CIMENTENG;DESA;Persawahan;575;146;187;113;145
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;CURUGKEMBAR;DESA;Persawahan;728;312;416;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;MEKARTANJUNG;DESA;Persawahan;789;534;258;41;12
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;NAGRAKJAYA;DESA;Peternakan;250;40;20;12;9
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;SINDANGRAJA;DESA;Persawahan;0;502;755;449;798
JAWA BARAT;KABUPATEN SUKABUMI;CURUG KEMBAR;TANJUNGSARI;DESA;Persawahan;823;387;251;55;37
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;BUNIWANGI;DESA;Persawahan;402;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;CARINGIN;DESA;Persawahan;480;567;275;137;98
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;CIENGANG;DESA;Persawahan;251;510;267;204;38
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;CIJUREY;DESA;Persawahan;718;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;GEGERBITUNG;DESA;Persawahan;1309;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;KARANGJAYA;DESA;Persawahan;458;257;251;320;221
JAWA BARAT;KABUPATEN SUKABUMI;GEGERBITUNG;SUKAMANAH;DESA;Persawahan;440;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;CIBENTANG;DESA;Perindustrian/Jasa;395;596;230;79;18
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;CIKUJANG;DESA;Persawahan;772;336;174;142;120
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;GUNUNGGURUH;DESA;Persawahan;0;49;1276;210;5652
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;KEBONMANGGU;DESA;Persawahan;355;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;MANGKALAYA;DESA;Persawahan;2124;1062;850;148;63
JAWA BARAT;KABUPATEN SUKABUMI;GUNUNG GURUH;SIRNARESMI;DESA;Persawahan;928;896;23744;23744;23744
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;BOJONG SARI;DESA;Persawahan;919;467;197;147;108
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;BOJONGGENTENG;DESA;Persawahan;125;226;379;163;15
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;CIKARANGGEUSAN;DESA;Peternakan;397;191;133;144;119
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;KARANGANYAR;DESA;Persawahan;100;196;231;250;250
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;MEKARJAYA;DESA;Persawahan;1100;0;0;0;145
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;PADAJAYA;DESA;Persawahan;287;423;827;400;195
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG KULON;TANJUNG;DESA;Persawahan;837;545;185;190;338
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;BANTARAGUNG;DESA;Kehutanan;534;862;320;120;0
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;BANTARPANJANG;DESA;Kehutanan;1500;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;BOJONGTIPAR;DESA;Persawahan;455;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;CIJULANG;DESA;Persawahan;1196;1592;460;268;110
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;JAMPANG TENGAH;DESA;Persawahan;954;767;158;115;5
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;NANGERANG;DESA;Persawahan;447;681;419;279;16
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;PADABEUNGHAR;DESA;Persawahan;155;188;671;1379;132
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;PANUMBANGAN;DESA;Persawahan;1279;375;134;114;21
JAWA BARAT;KABUPATEN SUKABUMI;JAMPANG TENGAH;TANJUNGSARI;DESA;Persawahan;1626;497;0;369;0
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;CIANAGA;DESA;Perladangan;1219;668;436;107;0
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;CIHAMERANG;DESA;Perladangan;925;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;CIPEUTEUY;DESA;Perladangan;1198;525;147;117;77
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;KABANDUNGAN;DESA;Perladangan;1835;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;MEKAR JAYA;DESA;Perladangan;1429;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;KABANDUNGAN;TUGUBANDUNG;DESA;Perladangan;1963;687;212;300;195
JAWA BARAT;KABUPATEN SUKABUMI;KADUDAMPIT;CIKAHURIPAN;DESA;Perindustrian/Jasa;1509;913;229;436;774
JAWA BARAT;KABUPATEN SUKABUMI;KADUDAMPIT;CITAMIANG;DESA;Persawahan;231;1400;238;10;0
JAWA BARAT;KABUPATEN SUKABUMI;KADUDAMPIT;KADUDAMPIT;DESA;Persawahan;848;423;212;127;86
JAWA BARAT;KABUPATEN SUKABUMI;KADUDAMPIT;MUARADUA;DESA;Persawahan;1690;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;KADUDAMPIT;SUKAMAJU;DESA;Persawahan;1760;252;246;145;136
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;GUNUNGENDUT;DESA;Persawahan;647;1056;147;63;20
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;KADUNUNGGAL;DESA;Perladangan;100;135;82;60;20
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;KALAPANUNGGAL;DESA;Persawahan;328;315;337;445;0
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;MAKASARI;DESA;Persawahan;924;700;40;100;31
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;PALASARI GIRANG;DESA;Persawahan;956;1121;321;168;7
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;PULOSARI;DESA;Persawahan;1520;420;125;190;0
JAWA BARAT;KABUPATEN SUKABUMI;KALAPANUNGGAL;WALANGSARI;DESA;Perladangan;784;529;333;290;30
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;BALEKAMBANG;DESA;Persawahan;849;322;105;78;218
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;BOJONG;DESA;Persawahan;65;7;3;25;30
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;CIMAHPAR;DESA;Persawahan;349;239;138;136;127
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;KALIBUNDER;DESA;Persawahan;752;210;20;10;8
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;MEKARWANGI;DESA;Persawahan;200;300;250;100;150
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;SEKARSARI;DESA;Persawahan;361;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;KALIBUNDER;SUKALUYU;DESA;Persawahan;228;335;366;271;139
JAWA BARAT;KABUPATEN SUKABUMI;KEBONPEDES;JAMBENENGGANG;DESA;Perladangan;245;807;903;20;15
JAWA BARAT;KABUPATEN SUKABUMI;KEBONPEDES;KEBONPEDES;DESA;Perladangan;767;1534;205;45;0
JAWA BARAT;KABUPATEN SUKABUMI;KEBONPEDES;SASAGARAN;DESA;Persawahan;453;732;401;75;9
JAWA BARAT;KABUPATEN SUKABUMI;LENGKONG;LANGKAPJAYA;DESA;Persawahan;556;257;235;0;0
JAWA BARAT;KABUPATEN SUKABUMI;LENGKONG;LENGKONG;DESA;Persawahan;224;539;535;655;539
JAWA BARAT;KABUPATEN SUKABUMI;LENGKONG;NEGLASARI;DESA;Persawahan;841;503;254;45;5
JAWA BARAT;KABUPATEN SUKABUMI;LENGKONG;TEGALLEGA;DESA;Perladangan;1895;320;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;BABAKAN PANJANG;DESA;Persawahan;567;775;164;71;30
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;CIHANJAWAR;DESA;Persawahan;681;712;153;217;78
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;CISARUA;DESA;Perindustrian/Jasa;910;1722;556;388;203
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;DARMAREJA;DESA;Persawahan;1190;1385;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;KALAPAREA;DESA;Persawahan;289;1786;628;142;36
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;NAGRAK SELATAN;DESA;Perladangan;639;910;588;30;4
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;NAGRAK UTARA;DESA;Persawahan;802;2955;1216;0;0
JAWA BARAT;KABUPATEN SUKABUMI;NAGRAK;PAWENANG;DESA;Persawahan;569;714;202;201;203
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;BOJONGKALONG;DESA;Persawahan;439;379;339;136;115
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;BOJONGSARI;DESA;Persawahan;284;511;373;68;10
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;CIJANGKAR;DESA;Persawahan;886;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;KERTAANGSANA;DESA;Persawahan;835;503;506;337;30
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;NEGLASARI;DESA;Perladangan;449;314;278;157;67
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;NYALINDUNG;DESA;Persawahan;424;368;535;884;10
JAWA BARAT;KABUPATEN SUKABUMI;NYALINDUNG;SUKAMAJU;DESA;Persawahan;726;217;363;138;7
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;BANTARSARI;DESA;Persawahan;1827;846;543;90;8
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;CIBADAK;DESA;Persawahan;1500;400;561;539;1567
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;CIWALAT;DESA;Persawahan;899;29;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;LEMBUR SAWAH;DESA;Persawahan;100;80;200;400;300
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;PABUARAN;DESA;Persawahan;234;100;125;0;0
JAWA BARAT;KABUPATEN SUKABUMI;PABUARAN;SIRNASARI;DESA;Persawahan;980;645;456;402;236
JAWA BARAT;KABUPATEN SUKABUMI;PARAKANSALAK;BOJONG ASIH;DESA;Persawahan;1036;180;39;46;94
JAWA BARAT;KABUPATEN SUKABUMI;PARAKANSALAK;LEBAKSARI;DESA;Persawahan;917;594;243;217;143
JAWA BARAT;KABUPATEN SUKABUMI;PARAKANSALAK;PARAKAN SALAK;DESA;Persawahan;161;1852;539;185;0
JAWA BARAT;KABUPATEN SUKABUMI;PARAKANSALAK;SUKAKERSA;DESA;Persawahan;125;257;211;178;145
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;BABAKANJAYA;DESA;Perindustrian/Jasa;568;755;158;128;60
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;KOMPA;DESA;Perindustrian/Jasa;1989;450;387;492;660
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;LANGEN SARI;DESA;Perindustrian/Jasa;1043;859;850;380;185
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;PALASARI HILIR;DESA;Perindustrian/Jasa;165;102;89;0;0
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;PARUNGKUDA;DESA;Perindustrian/Jasa;481;784;800;161;33
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;PONDOKKASO LANDEUH;DESA;Perindustrian/Jasa;523;1700;577;442;80
JAWA BARAT;KABUPATEN SUKABUMI;PARUNGKUDA;SUNDAWENANG;DESA;Perindustrian/Jasa;980;1455;988;196;51
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;BUNIWANGI;DESA;Persawahan;121;197;201;223;201
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;CIKADU;DESA;Persawahan;823;1232;432;120;50
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;CIMANGGU;DESA;Persawahan;608;150;250;166;160
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;CITARIK;DESA;Pesisir/Nelayan;4665;852;661;450;350
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;CITEPUS;DESA;Pesisir/Nelayan;474;579;751;856;547
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;JAYANTI;DESA;Pesisir/Nelayan;432;140;50;30;23
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;PASIRSUREN;DESA;Persawahan;409;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;PELABUHANRATU;TONJONG;DESA;Persawahan;1170;321;429;136;90
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;CICUKANG;DESA;Persawahan;352;708;777;479;75
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;CIMERANG;DESA;Persawahan;1132;415;307;299;182
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;CITAMIANG;DESA;Persawahan;323;1099;111;0;0
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;MARGALUYU;DESA;Persawahan;761;187;210;292;15
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;PAGELARAN;DESA;Persawahan;234;300;600;235;179
JAWA BARAT;KABUPATEN SUKABUMI;PURABAYA;PURABAYA;DESA;Perindustrian/Jasa;441;716;884;428;228
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;CIBAREGBEG;DESA;Persawahan;313;340;1517;2;0
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;CIBITUNG;DESA;Persawahan;124;432;780;176;30
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;CURUGLUHUR;DESA;Persawahan;112;433;703;62;50
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;DATARNANGKA;DESA;Persawahan;393;660;144;322;177
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;GUNUNGBENTANG;DESA;Persawahan;151;212;573;68;30
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;HEGARMANAH;DESA;Persawahan;300;0;0;0;400
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;MARGALUYU;DESA;Persawahan;150;460;662;27;47
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;MEKARSARI;DESA;Peternakan;150;100;892;100;0
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;PASANGGRAHAN;DESA;Persawahan;350;344;901;167;130
JAWA BARAT;KABUPATEN SUKABUMI;SAGARANTEN;SINARBENTANG;DESA;Persawahan;438;322;108;98;41
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;CIBUNTU;DESA;Persawahan;716;257;146;174;51
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;CIDADAP;DESA;Persawahan;5123;210;81;124;115
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;CIHAUR;DESA;Perladangan;1133;1005;585;183;17
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;KERTAJAYA;DESA;Pesisir/Nelayan;1129;251;502;502;125
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;LOJI;DESA;Pesisir/Nelayan;1028;1132;950;656;190
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;MEKARASIH;DESA;Persawahan;889;347;128;25;18
JAWA BARAT;KABUPATEN SUKABUMI;SIMPENAN;SANGRAWAYANG;DESA;Pesisir/Nelayan;198;98;301;201;96
JAWA BARAT;KABUPATEN SUKABUMI;SUKABUMI;KARAWANG;DESA;Persawahan;975;683;182;100;0
